Time,V1,V2,V3,V4,V5,Amount,Class
35737,1.403897541198283,-0.4955073364694836,-1.8547858041593057,-0.9895830575747401,0.14720782936960267,21.21,0
89599,-0.22254147217114004,0.23048721460350308,0.4323087311907701,0.5410018726036289,0.1329361852226909,151.58,0
94613,-0.8583577801812136,0.7003098794089914,-0.5756378262377739,0.12200981464536144,2.5600845382687947,122.05,0
1524,-0.09605989972464987,-1.2680215116430682,-1.3291458271615162,1.654978375736585,-0.7042791305898932,273.6,0
24354,0.49973762011211026,0.532595109370551,-1.0877809352617618,0.9294825073447697,-1.7628669288710401,28.82,0
35772,1.1441352026164182,0.663737213888021,1.0101414604286183,-0.8686071892656042,0.04476686709490358,952.25,0
12254,0.5597904479310398,1.0807807255546218,0.8339221545489041,0.4591800792284367,-0.07016571145864703,75.0,0
27935,-1.6609609335159914,0.42961821913258585,0.20768768716311115,0.27157883719537346,-1.2767485758203094,741.26,0
8820,-0.8192643935548025,0.6157087491645401,-0.19600263124233117,-0.9638075100972179,0.6568833662243427,16.93,0
17850,0.7916491479227911,-1.40515992236446,0.501033343517345,-1.0424848742271386,1.2779268292381651,387.04,0
56846,0.17542107530011306,1.3885911214441826,1.2301613134571463,0.8360610511595236,-2.6472528798975086,627.86,0
52393,0.7295427666358141,-0.43766566980270516,-1.186335095221372,2.5977046432343838,-0.6503709440700268,95.11,0
50072,0.28697395845393336,-2.085217643565439,-1.8613489036768234,-0.29973857660920283,0.45456348229965565,266.83,0
90093,0.7440382706491612,-0.9534591709719014,-0.27512398634707436,0.563078873972571,-1.5325273419173213,1210.77,0
29757,-1.1227220215622986,0.3824097461840506,0.1664522082130561,0.4924512640081491,0.2891686439078181,78.67,0
82856,2.4553001399108942,0.5553768168069081,-0.6228704964232837,-0.49596904632647065,-0.16811489562529364,1043.13,0
76898,0.6314462935339378,2.4538421741457093,0.10866883106735042,-1.7087676391795794,0.16965288947085122,683.18,0
54028,-0.0030126031838392403,0.2029230208512997,-1.515744114997232,1.5475052013300616,1.7958776730955217,28.78,0
23874,-0.18099073893972362,-1.7618637420397385,-0.06902251499622762,-0.18757866427025166,0.12515469706288854,99.13,0
69669,0.22964517693797995,0.8841008365591795,-0.950683791405327,-0.840908798047855,-0.008278074550049355,74.61,0
85956,0.043271694744290254,1.0304734204358297,0.15136947457037642,0.862796985790489,0.5446674443183898,599.62,0
86231,2.016887544186916,0.5906548306923093,1.1087035805829077,0.820482181197364,0.5072740311072977,358.67,0
86206,-0.9282694514164505,0.5943688089231695,1.0402059282236624,-0.09475337357840248,0.22962793016365324,0.34,0
57932,-0.1524713551050962,-0.22571364756933313,0.003414751178410458,0.8177526958760498,-1.4893930596493061,1191.95,0
31966,-0.22119733172579895,0.18972088355805813,1.186387412215288,-0.23635283392435927,-1.1854200046803112,420.36,0
72595,-0.3988924922535511,-0.44643361455052827,0.19408999289830758,1.073631749859772,-1.0265152994110602,20.92,0
20953,2.020401963682112,-0.7398742764633875,-1.7050866692437248,1.3829044344647987,1.1366047717045602,87.31,0
11745,-0.456967323577425,-1.448013900416244,-2.198805956620082,0.4400144500533324,-0.5020542243526112,354.94,0
60545,-0.7234368141068251,0.731145529257608,0.43084024433374835,0.24330766412836574,-0.3436883479377835,112.17,0
19982,1.549209476526304,-0.7803016538569048,0.6401898237071239,0.40276829199309355,0.6898632497963005,248.18,0
85530,0.34272534637770413,0.4567532191537839,0.5697672802322039,0.44770856001731496,0.6427227598675439,42.21,0
44859,1.3291525301324314,1.6381127495476404,1.5010388400044603,0.3655067348266927,-1.5797230707117969,76.68,0
5109,0.8907380837748904,-1.7177936237616322,0.29645893399855866,-0.04085793359600863,-0.11899797573089368,342.26,0
62046,-1.1778966429805726,0.9018248003616903,1.2746773385647592,0.25799699212006616,0.46911670978106274,414.88,0
39499,2.402026281835456,-0.022603089444819514,0.5248887786639505,1.7816250904253672,-0.8763186679741813,129.52,0
56985,0.037660233167937734,-1.0016200098949155,-0.2811002928859549,1.7976865268495226,0.6408428612670098,483.71,0
9078,0.3518910679064361,0.13278069826415523,1.7016962085334608,1.3831450008722745,-1.5337487257098361,820.94,0
3389,0.861127668958601,0.5180669438450914,1.307986637140105,2.115755721916655,-0.20525462961408644,241.56,0
81941,2.0752608726252655,-0.6891878180895679,1.7359638031652493,0.1979107834626478,-0.6514180036144483,616.21,0
20022,-0.48388583405432156,1.67152023540541,-0.20403058098106056,-0.18605650514288088,1.0427651758444012,13.39,0
75717,-0.9332134076455977,0.7533257603772413,-1.127827220501306,0.5642773880267363,-0.5022557161941238,9.34,0
30027,0.21159497038039327,1.1312527903977379,-0.27474749517441743,1.3844421116856467,0.757455749317041,437.95,0
80818,-1.5618068613954716,2.0017371025301354,-0.1053919254373263,1.7808292129666425,-1.6329522805419834,269.2,0
48364,-0.5727684245485258,1.2463268857974537,-0.12681149790302182,0.7493024173975029,-0.7172879499560781,155.91,0
11561,0.32380012760594523,-0.2914899789934903,-1.6504912100377618,-0.050422851721487694,-0.15673039822252585,216.97,0
69350,1.06240150987512,-0.36244094140313216,-1.1196698946261439,-1.2946814757209058,1.1608267873785194,445.47,0
12588,-0.7669532388824308,-0.7601492722579212,-0.150419854461833,0.9955485853622786,-0.5913032150920309,332.05,0
6276,-1.9521852214034443,0.6489242105069956,-1.3919963371880102,-0.8383874911178852,0.520664420534209,55.04,0
55204,0.503815695589555,-2.153879244711573,0.7072116830123825,0.9702988872600607,1.0947837116399135,245.03,0
34707,-0.1612084685698682,-0.07160125941406395,-0.03722223650984159,0.7276295436369798,0.05194588580729943,12.04,0
86213,0.19093775077331573,-0.8945632324137842,-0.8811071495264614,1.6159585033387436,1.9716687504618164,5.26,0
61212,-0.21313533666732123,-0.1335798413052158,1.0858663418678058,-2.100918861451918,2.9377528471677734,329.76,0
22911,0.06385630133414286,0.12058993389071061,-0.3944218470785206,-0.42728562560773226,-0.7207904189364387,80.19,0
48320,0.48389231724189,-0.03088763557158007,2.0034072671821046,0.9629655291141299,0.30762075545105183,253.62,0
42823,0.6180287109836201,0.14103665582256417,0.505939836533724,0.9903534110375071,-1.850940357895268,52.05,0
5704,0.9434638418653676,-0.3345075063567468,0.20619098202932656,-0.6043385694466398,-0.3267039949778253,315.39,0
67203,1.046920127650012,0.5699503053413824,0.7214662737850742,0.6353969322148971,1.289756528375374,38.42,0
91736,-0.26139992495512276,1.1092602022229239,-1.4620359715018856,1.1715805268825108,2.028357192230239,143.61,0
83360,-0.6389617476895022,-1.3230897934074983,1.642015160136369,1.0098170893426341,-0.6881503451777238,143.31,0
35631,2.2524358053443088,0.08960815992760873,-1.1813939832988014,-0.14998789139972546,-1.6342953356297674,150.44,0
81709,-0.2526856880009639,0.3920845297008694,-0.1888966877844753,0.5530732764404795,-0.03368652690871602,89.03,0
36378,-0.9503481831017347,0.05779558558521928,0.7696577513456252,-0.828928080865922,0.1634774791674533,379.37,0
43596,-0.9824873935383096,-0.2246331499970246,0.5500520990245519,-0.9683444548636353,0.1053755061459599,370.38,0
90025,-1.3340254949182044,-0.822621415489101,-0.15034192258090356,-0.4616295902564609,1.152332608741504,224.28,0
88204,1.2061533956705917,0.38397155254686227,-0.28394181088253484,0.40119221632689,0.49963710112595733,158.81,0
71831,-1.296375919263842,-1.243863235391285,-0.6929051977959073,-0.7184072655691974,0.8949243769444413,518.83,0
36041,0.5866782085300805,0.6810062387415571,-0.24480024180630117,-1.127504337740596,-0.44714646238391303,610.36,0
80532,-0.5860571018706248,1.224584437626143,1.6233965622990456,-1.5369479600263205,0.2677512243644622,148.73,0
7421,-0.43482576191024497,-0.6908804122862098,1.6722792360868495,0.9229321822094079,-1.8682003999551449,386.77,0
29371,-1.974137448335887,0.3899605860299014,1.204068018884884,0.6812961744204711,-0.2734642464548241,444.34,0
73379,-0.5816809139486437,-1.0147567306928669,-0.6492775450660071,-1.2239402667622565,0.03408346825922607,21.0,0
36378,-0.7699732310586418,-1.3453684522354987,0.8240148305983517,1.6896369976946968,0.8705762158142415,78.73,0
74069,0.6949979007768748,1.9465428375147655,-0.2604985619387227,1.7268338422187606,0.09643371879348994,948.36,0
10526,-0.6808872820390818,-0.6759862729743975,0.5227779504658918,-1.556006732773683,-1.821904732652354,517.47,0
46479,1.091310120594269,0.609138120907177,-1.092312764672579,-0.3164084496948019,1.2130976999791834,220.79,0
56273,0.14171691363990474,0.42517884227470176,0.3356579896488977,0.15542733074293652,2.465733955419929,52.06,0
16163,-1.070594338235602,-0.8897461017865688,-0.7042877081911889,-0.23888074786659733,0.08718640420643022,109.38,0
18073,0.7080891218566765,0.3885786045309641,2.4929995174327906,-0.006070911539893324,0.8384907744516419,1454.48,0
61929,-2.515038452535007,0.028202711521927642,2.1919073547444152,0.680657939531544,0.37305893532063655,383.42,0
31750,2.0019459668029733,-0.5071230600565902,-0.23635473708899585,-1.187912808642065,-0.35301605672556224,356.18,0
55249,1.085895565831578,0.4746982328799528,-0.025026958745143917,0.8177662992002871,1.3902075490173134,57.65,0
51112,0.5578103063518622,0.5102790105320711,0.9978127182640276,-0.06052052230630854,-1.051694888099702,211.63,0
40108,0.5077576703115002,0.053988418445792954,-1.8024089074942171,-0.6465295211924377,-2.8882712051927246,33.5,0
18268,0.293269314133503,0.04905340927435707,-0.23070041319547824,-1.3122793853389192,-1.5626547852660784,249.34,0
55677,-0.5636490274263427,-0.41093115629918414,-0.36722421595499294,-0.7067567572181777,0.302449714360124,19.29,0
99942,-0.6279284867539493,-0.7330060632766411,-0.7432900029649667,-0.5928279373794895,-0.5073327753885459,319.89,0
57009,-1.366878698415421,-0.22476540189268354,-1.1701130260593595,-1.8019804375800197,0.541462728204788,440.0,0
70017,0.7591551603026468,-0.23267190851999858,-1.0464779426244284,0.38696529885454223,1.3676573314701472,342.75,0
91012,-0.9941062330421927,-0.030938997155624107,-1.960158008293832,2.060558616616052,-1.1930599549102363,117.77,0
21223,-0.04008851265655339,0.44280638102091546,1.2059268076165879,-0.3070948847111013,1.0261542813968656,938.59,0
30911,-0.6690727386599166,1.0399046873960764,-0.6056155397368641,1.8260097135469362,0.6779258713392691,11.76,0
90900,-0.48791140814570266,-0.018349020904106537,1.3117839002075757,-0.9487218229211253,-2.161845461752631,77.23,0
25431,-0.030115467100099595,0.25921801834326,0.7930563806574291,1.2277522598193,-0.12301392335691047,10.87,0
94439,0.09417944168040884,-1.3471262895296965,-0.9716140385106515,1.2004139079444254,-0.6568942789713957,324.85,0
28138,1.2440339481348617,-2.203160460825862,-0.7979594777414443,-0.14473065128572005,0.9485082037166699,457.65,0
35144,0.034852876391766284,-1.2525890123654957,-0.5024624869106167,0.2811795622694529,-0.9256208497743664,447.01,0
61558,-0.643518230380143,0.9278401280812372,0.0570131248970845,0.26859227886325693,1.5284684264125317,501.03,0
57866,0.5078357562896237,-0.8290374583532079,0.20170055991654703,0.8602042420204842,-2.1295130741100414,147.63,0
77811,-0.4838111315410965,-0.3314562977246389,0.21047054153048458,-0.16456307100859416,-1.3405531800038282,507.76,0
76272,0.9130002202742996,0.302333741763334,-1.6592446183891503,-1.2413189984277486,0.6055397780804037,1150.48,0
55533,0.6628812686674127,1.173473857485325,0.18102155870370695,-1.2968319479558466,0.3996879517526416,510.77,0
46486,-0.651356893791829,0.49444341408361847,0.7236136191777794,2.3004100854469702,1.075433063105038,213.0,0
83986,1.0019522677917667,0.2050266870618789,-1.1931546460987335,-0.23289341323709867,1.3268094200419909,406.1,0
38787,0.2470266436051129,-0.20902325728602528,-0.8505204542093001,-0.5805234498047227,0.5885784044206096,242.96,0
80102,1.5445260036780937,0.9451937270135937,0.6865660061515626,-2.213227348026831,1.1968949518024157,549.71,0
63437,0.08308051428205071,-1.449856565480906,-1.106308181228342,-0.4541895583115157,-0.8203438245306957,627.82,0
9596,1.2107395389390851,0.6190371982862937,-0.45813698721373425,-0.35771718226924426,-0.3939813633024213,147.15,0
68099,-0.4118261543189197,1.7921559107606324,0.08110024404002149,-0.2197403034028768,-0.3168217612917976,364.15,0
65697,1.6061194918312938,1.5624595068621143,-0.9923428398748506,0.3858843830843258,1.0675993008124904,1204.7,0
10258,0.84832950037633,-1.141689114133505,-0.19365945927971812,-0.7168223206028049,-1.86653661707306,27.83,0
84730,0.6176703682657487,0.698249913777816,-0.9071263462552507,1.0566552837727923,0.4556896686672513,205.65,0
30254,-1.0817028395804014,-0.372206776071053,1.088748619704186,1.884586305934609,1.543243528272189,61.18,0
34865,0.5117376690790052,-0.8553305143892584,1.6869878630253914,1.6739384181225205,0.4288123146206977,457.78,0
25122,0.197300419992852,1.0329639471528058,-0.1949452084289584,-0.36883022959254025,0.4017712825585737,486.82,0
26201,0.2056863749606842,-0.37845405184645964,-2.8712826629574613,-0.16090490804919289,0.9001769869124664,51.92,0
37051,0.7781091861260174,0.7284699124729339,-0.1743750303653105,-0.3190076667528238,-0.01831685944285117,99.7,0
9557,-0.877982586756561,-0.82688035403986,-0.22647889190152676,0.3673655068161781,0.9135846262332494,179.21,0
41800,-0.8031789506803448,-0.5260780322119588,-0.014019538257588698,0.10164428768951007,-1.131026391491943,158.85,0
96894,0.7869695655549953,-0.8911330086014864,-1.0631090366494642,0.13808715313362985,-0.2584007202071684,527.85,0
22669,0.9267209977715248,0.7942646796218271,-1.2542894231692494,0.2935579321666293,-1.356581804623405,187.05,0
29055,-0.8231180613480796,-0.16417941162050506,0.46999826076317,1.914712305997992,1.0120678647038581,470.63,0
67169,-2.28414785748234,-0.08264778503818894,-0.8290169196583627,-1.2663405056257042,-0.05798394743223416,873.96,0
68673,1.6326524976971304,-0.2609122661171302,0.944490972391197,-0.6892290702168566,-0.3024668382073511,1145.86,0
10800,-0.814963984565443,-0.6459641791245353,-0.7991920066502536,-0.4827435221820324,-0.9533286082587124,424.1,0
72055,0.3576242593238943,-0.8373190793313915,-0.49749865840514007,-0.6885035079271756,0.08607286499367499,416.76,0
81816,0.6387830794482092,-0.26846827029164544,-0.6969397450805717,-0.7614621654189501,-1.51613582010322,480.36,0
26390,-0.4263575962055433,1.1484457091967548,0.11327041053776446,-1.4382779783173667,0.9192289345752035,258.54,0
6710,-0.668144085538994,-1.1417640925158001,0.535577446888429,0.048668736883050644,0.9568568792755741,178.05,0
80257,0.8338073391593647,-0.427755687046752,-0.2655468380184237,0.48342548811460334,-0.5465073945087545,673.27,0
20074,-0.5157170699330023,1.0034984535528646,-0.6279165225980826,0.34011770640464495,-0.5424680667061961,115.55,0
31852,-1.0623935281468797,0.4283070972076486,-0.18714426500454878,0.985729995679863,1.1873860515647512,381.2,0
88708,2.589563642018614,0.48377274095184525,-0.23541562191322188,0.28598494072245934,-0.4288429356304376,1328.5,0
26475,-1.1096455045207572,-0.8398252474521676,0.13418517417771947,0.11278786262909331,-1.6239572087610412,35.95,0
95648,0.16156301343998902,-0.5652847763990818,-0.4107086591024168,-0.6627137718629301,-2.0296738677395822,414.48,0
76975,1.5824963635802025,0.5134954769210153,0.42933102181990196,0.38244141781929847,-0.4890947859189071,113.47,0
67494,0.2973096456808423,0.46955916935292735,-1.006560991087902,-0.22425515875756974,-0.5941767487299575,603.84,0
71906,-0.5031452519015814,1.4439966655745458,0.3426123982138901,0.22006963296671936,0.683418504623424,18.27,0
50290,-0.5941345767748866,0.2726977935299349,0.6503817887212686,-0.9663123857651326,0.15013611637138463,177.75,0
2659,-0.951850474674624,-0.3036167053077582,1.3075788107599826,-0.37727820588368893,-0.3776508613345567,164.17,0
34518,-0.016398776255788415,0.3882426477853441,-0.6964197929226035,0.8434143093959997,0.49521295312411195,1201.88,0
48200,0.8886627535509601,-0.5267554326549905,0.6593805861869515,-0.38647671725197413,0.33951448381884,233.41,0
49437,-0.6457713506365684,0.08584039672650315,-0.5800280024884393,0.829962173071372,-0.5528350346211797,23.14,0
92493,0.9503075919735757,1.7106133725819253,-0.1044492185374715,-0.16882172319001063,0.07005216311318138,19.73,0
42946,1.1618783026081905,1.7218511629443316,-0.08425944683450466,-0.5133112283233697,0.02772168847657001,608.74,0
59871,0.6532831732495379,2.68753436569696,-1.8100324032725792,-0.6879338668371778,1.4740560524880801,276.33,0
